paper_id,author_id,author_name,selected_variant,selection_reason,institution_raw,institution_normalized,candidate_score,first_page_text_path,source_url
AAAI-2025-P0001,AAAI-2025-A000001,Seokho Ahn,numbered,complete_numbered_variant,"Department of Electrical and Computer Engineering, Inha University, Incheon , South Korea","Department of Electrical and Computer Engineering, Inha University, Incheon , South Korea",8,data/raw/aaai/2025/first_pages/AAAI-2025-P0001.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31974/34129
AAAI-2025-P0001,AAAI-2025-A000002,Hyungjin Kim,numbered,complete_numbered_variant,"Department of Electrical and Computer Engineering, Inha University, Incheon , South Korea","Department of Electrical and Computer Engineering, Inha University, Incheon , South Korea",8,data/raw/aaai/2025/first_pages/AAAI-2025-P0001.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31974/34129
AAAI-2025-P0001,AAAI-2025-A000003,Sungbok Shin,numbered,complete_numbered_variant,"Team Aviz, Inria, Université Paris-Saclay, Saclay, France","Team Aviz, Inria, Université Paris-Saclay, Saclay, France",2,data/raw/aaai/2025/first_pages/AAAI-2025-P0001.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31974/34129
AAAI-2025-P0001,AAAI-2025-A000004,Young-Duk Seo,numbered,complete_numbered_variant,"Department of Electrical and Computer Engineering, Inha University, Incheon , South Korea","Department of Electrical and Computer Engineering, Inha University, Incheon , South Korea",8,data/raw/aaai/2025/first_pages/AAAI-2025-P0001.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31974/34129
AAAI-2025-P0002,AAAI-2025-A000005,Randy Ardywibowo,stacked,no_viable_candidate,UNKNOWN,UNKNOWN,0,data/raw/aaai/2025/first_pages/AAAI-2025-P0002.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31975/34130
AAAI-2025-P0002,AAAI-2025-A000006,Rakesh Sunki,stacked,no_viable_candidate,UNKNOWN,UNKNOWN,0,data/raw/aaai/2025/first_pages/AAAI-2025-P0002.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31975/34130
AAAI-2025-P0002,AAAI-2025-A000007,Shin Tsz Lucy Kuo,stacked,no_viable_candidate,UNKNOWN,UNKNOWN,0,data/raw/aaai/2025/first_pages/AAAI-2025-P0002.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31975/34130
AAAI-2025-P0002,AAAI-2025-A000008,Sankalp Nayak,stacked,no_viable_candidate,UNKNOWN,UNKNOWN,0,data/raw/aaai/2025/first_pages/AAAI-2025-P0002.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31975/34130
AAAI-2025-P0003,AAAI-2025-A000009,Feiyang Cai,numbered,complete_numbered_variant,"Department of Computer Science, Stony Brook University | School of Computing, Clemson University","Department of Computer Science, Stony Brook University | School of Computing, Clemson University",7,data/raw/aaai/2025/first_pages/AAAI-2025-P0003.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31976/34131
AAAI-2025-P0003,AAAI-2025-A000010,Chuchu Fan,numbered,complete_numbered_variant,"Department of Aeronautics and Astronautics, Massachusetts Institute of Technology","Department of Aeronautics and Astronautics, Massachusetts Institute of Technology",4,data/raw/aaai/2025/first_pages/AAAI-2025-P0003.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31976/34131
AAAI-2025-P0003,AAAI-2025-A000011,Stanley Bak,numbered,complete_numbered_variant,"Department of Computer Science, Stony Brook University","Department of Computer Science, Stony Brook University",4,data/raw/aaai/2025/first_pages/AAAI-2025-P0003.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31976/34131
AAAI-2025-P0004,AAAI-2025-A000012,Biwei Cao,stacked,complete_stacked_variant,"School of Cyber Science and Engineering, Southeast University, Nanjing , China Key Laboratory of Computer Network and Information of Ministry of Education of China, Nanjing , China Purple Mountain Laboratories, Nanjing , China School of Computer Science and Engineering, Southeast University, Nanjing , China Engineering Research Center of Blockchain Application, Supervision And Management (Southeast University), Ministry of Education","School of Cyber Science and Engineering, Southeast University, Nanjing , China Key Laboratory of Computer Network and Information of Ministry of Education of China, Nanjing , China Purple Mountain Laboratories, Nanjing , China School of Computer Science and Engineering, Southeast University, Nanjing , China Engineering Research Center of Blockchain Application, Supervision And Management (Southeast University), Ministry of Education",3,data/raw/aaai/2025/first_pages/AAAI-2025-P0004.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31977/34132
AAAI-2025-P0004,AAAI-2025-A000013,Qihang Wu,stacked,complete_stacked_variant,"School of Cyber Science and Engineering, Southeast University, Nanjing , China Key Laboratory of Computer Network and Information of Ministry of Education of China, Nanjing , China Purple Mountain Laboratories, Nanjing , China School of Computer Science and Engineering, Southeast University, Nanjing , China Engineering Research Center of Blockchain Application, Supervision And Management (Southeast University), Ministry of Education","School of Cyber Science and Engineering, Southeast University, Nanjing , China Key Laboratory of Computer Network and Information of Ministry of Education of China, Nanjing , China Purple Mountain Laboratories, Nanjing , China School of Computer Science and Engineering, Southeast University, Nanjing , China Engineering Research Center of Blockchain Application, Supervision And Management (Southeast University), Ministry of Education",3,data/raw/aaai/2025/first_pages/AAAI-2025-P0004.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31977/34132
AAAI-2025-P0004,AAAI-2025-A000014,Jiuxin Cao,stacked,complete_stacked_variant,"School of Cyber Science and Engineering, Southeast University, Nanjing , China Key Laboratory of Computer Network and Information of Ministry of Education of China, Nanjing , China Purple Mountain Laboratories, Nanjing , China School of Computer Science and Engineering, Southeast University, Nanjing , China Engineering Research Center of Blockchain Application, Supervision And Management (Southeast University), Ministry of Education","School of Cyber Science and Engineering, Southeast University, Nanjing , China Key Laboratory of Computer Network and Information of Ministry of Education of China, Nanjing , China Purple Mountain Laboratories, Nanjing , China School of Computer Science and Engineering, Southeast University, Nanjing , China Engineering Research Center of Blockchain Application, Supervision And Management (Southeast University), Ministry of Education",3,data/raw/aaai/2025/first_pages/AAAI-2025-P0004.txt,https://ojs.aaai.org/index.php/AAAI/article/view/31977/34132
