author_id,author_name,institution,country,conference,year
AAAI-2025-A000001,Seokho Ahn,"Department of Electrical and Computer Engineering, Inha University, Incheon , South Korea",South Korea,AAAI,2025
AAAI-2025-A000002,Hyungjin Kim,"Department of Electrical and Computer Engineering, Inha University, Incheon , South Korea",South Korea,AAAI,2025
AAAI-2025-A000003,Sungbok Shin,"Team Aviz, Inria, Université Paris-Saclay, Saclay, France",France,AAAI,2025
AAAI-2025-A000004,Young-Duk Seo,"Department of Electrical and Computer Engineering, Inha University, Incheon , South Korea",South Korea,AAAI,2025
AAAI-2025-A000005,Randy Ardywibowo,UNKNOWN,UNKNOWN,AAAI,2025
AAAI-2025-A000006,Rakesh Sunki,UNKNOWN,UNKNOWN,AAAI,2025
AAAI-2025-A000007,Shin Tsz Lucy Kuo,UNKNOWN,UNKNOWN,AAAI,2025
AAAI-2025-A000008,Sankalp Nayak,UNKNOWN,UNKNOWN,AAAI,2025
AAAI-2025-A000009,Feiyang Cai,"Department of Computer Science, Stony Brook University | School of Computing, Clemson University",United States,AAAI,2025
AAAI-2025-A000010,Chuchu Fan,"Department of Aeronautics and Astronautics, Massachusetts Institute of Technology",United States,AAAI,2025
AAAI-2025-A000011,Stanley Bak,"Department of Computer Science, Stony Brook University",United States,AAAI,2025
AAAI-2025-A000012,Biwei Cao,"School of Cyber Science and Engineering, Southeast University, Nanjing , China Key Laboratory of Computer Network and Information of Ministry of Education of China, Nanjing , China Purple Mountain Laboratories, Nanjing , China School of Computer Science and Engineering, Southeast University, Nanjing , China Engineering Research Center of Blockchain Application, Supervision And Management (Southeast University), Ministry of Education",China,AAAI,2025
AAAI-2025-A000013,Qihang Wu,"School of Cyber Science and Engineering, Southeast University, Nanjing , China Key Laboratory of Computer Network and Information of Ministry of Education of China, Nanjing , China Purple Mountain Laboratories, Nanjing , China School of Computer Science and Engineering, Southeast University, Nanjing , China Engineering Research Center of Blockchain Application, Supervision And Management (Southeast University), Ministry of Education",China,AAAI,2025
AAAI-2025-A000014,Jiuxin Cao,"School of Cyber Science and Engineering, Southeast University, Nanjing , China Key Laboratory of Computer Network and Information of Ministry of Education of China, Nanjing , China Purple Mountain Laboratories, Nanjing , China School of Computer Science and Engineering, Southeast University, Nanjing , China Engineering Research Center of Blockchain Application, Supervision And Management (Southeast University), Ministry of Education",China,AAAI,2025
AAAI-2025-A000015,Bo Liu,"School of Cyber Science and Engineering, Southeast University, Nanjing , China Key Laboratory of Computer Network and Information of Ministry of Education of China, Nanjing , China Purple Mountain Laboratories, Nanjing , China School of Computer Science and Engineering, Southeast University, Nanjing , China Engineering Research Center of Blockchain Application, Supervision And Management (Southeast University), Ministry of Education",China,AAAI,2025
AAAI-2025-A000016,Jie Gui,"School of Cyber Science and Engineering, Southeast University, Nanjing , China Key Laboratory of Computer Network and Information of Ministry of Education of China, Nanjing , China Purple Mountain Laboratories, Nanjing , China School of Computer Science and Engineering, Southeast University, Nanjing , China Engineering Research Center of Blockchain Application, Supervision And Management (Southeast University), Ministry of Education",China,AAAI,2025
AAAI-2025-A000017,Ji Cao,Zhejiang University,China,AAAI,2025
AAAI-2025-A000018,Tongya Zheng,"State Key Laboratory of Blockchain and Data Security, Zhejiang University",China,AAAI,2025
AAAI-2025-A000019,Qinghong Guo,Zhejiang University,China,AAAI,2025
AAAI-2025-A000020,Yu Wang,Zhejiang University,China,AAAI,2025
AAAI-2025-A000021,Junshu Dai,Zhejiang University,China,AAAI,2025
AAAI-2025-A000022,Shunyu Liu,UNKNOWN,UNKNOWN,AAAI,2025
AAAI-2025-A000023,Jie Yang,Zhejiang University,China,AAAI,2025
AAAI-2025-A000024,Jie Song,Zhejiang University,China,AAAI,2025
AAAI-2025-A000025,Mingli Song,"State Key Laboratory of Blockchain and Data Security, Zhejiang University | Hangzhou High-Tech Zone (Binjiang) Institute of Blockchain and Data Security",China,AAAI,2025
AAAI-2025-A000026,Jipeng Cen,"School of Computer Science & Technology, Soochow University, Suzhou, China",China,AAAI,2025
AAAI-2025-A000027,Jiaxin Liu,"iFLYTEK Research (Suzhou), China",China,AAAI,2025
AAAI-2025-A000028,Zhixu Li,"School of Information, Renmin University of China, Beijing, China | International College (Suzhou Research Institute), Renmin University of China, Suzhou, China",China,AAAI,2025
