author_id,author_name,country,institution,conference,year,source_url,source_note
ICCV-2025-A000001,Yiting Yang,China,Xi’an University of Architecture and Technology,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000002,Hao Luo,China,Xi’an University of Architecture and Technology,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000003,Yuan Sun,China,University of Electronic Science and Technology of China,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000004,Qingsen Yan,China,Northwestern Polytechnical University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000005,Haokui Zhang,China,Northwestern Polytechnical University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000006,Wei Dong,China,Xi’an University of Architecture and Technology,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000007,Guoqing Wang,China,University of Electronic Science and Technology of China,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000008,Peng Wang,China,University of Electronic Science and Technology of China,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000009,Yang Yang,China,University of Electronic Science and Technology of China,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000010,Hengtao Shen,China,TongJi University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000011,Shengyuan Ding,China,Fudan University | Shanghai AI Laboratory,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000012,Shenxi Wu,China,Fudan University | Shanghai AI Laboratory,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000013,Xiangyu Zhao,China,Shanghai AI Laboratory | Shanghai Jiaotong University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000014,Yuhang Zang,China,Shanghai AI Laboratory,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000015,Haodong Duan,China,Shanghai AI Laboratory,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000016,Xiaoyi Dong,China,Shanghai AI Laboratory,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000017,Pan Zhang,China,Shanghai AI Laboratory,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000018,Yuhang Cao,China,Shanghai AI Laboratory,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000019,Dahua Lin,UNKNOWN,Shanghai AI Laboratory | The Chinese University of Hong Kong | CPII under InnoHK,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000020,Jiaqi Wang,China,Shanghai AI Laboratory,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICCV-2025-A000021,Anurag Ghosh,United States,Carnegie Mellon University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ghosh_ROADWork_A_Dataset_and_Benchmark_for_Learning_to_Recognize_Observe_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000022,Shen Zheng,United States,Carnegie Mellon University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ghosh_ROADWork_A_Dataset_and_Benchmark_for_Learning_to_Recognize_Observe_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000023,Robert Tamburo,United States,Carnegie Mellon University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ghosh_ROADWork_A_Dataset_and_Benchmark_for_Learning_to_Recognize_Observe_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000024,Khiem Vuong,United States,Carnegie Mellon University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ghosh_ROADWork_A_Dataset_and_Benchmark_for_Learning_to_Recognize_Observe_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000025,Juan Alvarez-Padilla,United States,Carnegie Mellon University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ghosh_ROADWork_A_Dataset_and_Benchmark_for_Learning_to_Recognize_Observe_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000026,Hailiang Zhu,United States,Carnegie Mellon University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ghosh_ROADWork_A_Dataset_and_Benchmark_for_Learning_to_Recognize_Observe_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000027,Michael Cardei,United States,Carnegie Mellon University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ghosh_ROADWork_A_Dataset_and_Benchmark_for_Learning_to_Recognize_Observe_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000028,Nicholas Dunn,United States,Carnegie Mellon University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ghosh_ROADWork_A_Dataset_and_Benchmark_for_Learning_to_Recognize_Observe_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000029,Christoph Mertz,United States,Carnegie Mellon University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ghosh_ROADWork_A_Dataset_and_Benchmark_for_Learning_to_Recognize_Observe_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000030,Srinivasa G. Narasimhan,United States,Carnegie Mellon University,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ghosh_ROADWork_A_Dataset_and_Benchmark_for_Learning_to_Recognize_Observe_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000031,Wenlong Luo,China,"Northwestern Polytechnical University, China Xidian University, China",ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Luo_Gradient_Decomposition_and_Alignment_for_Incremental_Object_Detection_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000032,Shizhou Zhang,China,"Northwestern Polytechnical University, China Xidian University, China",ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Luo_Gradient_Decomposition_and_Alignment_for_Incremental_Object_Detection_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICCV-2025-A000033,De Cheng,China,"Northwestern Polytechnical University, China Xidian University, China",ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Luo_Gradient_Decomposition_and_Alignment_for_Incremental_Object_Detection_ICCV_2025_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
