paper_id,title,paper_page_url,pdf_url
AAAI-2018-P0001,Urban Dreams of Migrants: A Case Study of Migrant Integration in Shanghai,https://aaai.org/papers/11269-urban-dreams-of-migrants-a-case-study-of-migrant-integration-in-shanghai/,https://cdn.aaai.org/ojs/11269/11269-13-14797-1-2-20201228.pdf
AAAI-2018-P0002,Early Detection of Fake News on Social Media Through Propagation Path Classification with Recurrent and Convolutional Networks,https://aaai.org/papers/11268-early-detection-of-fake-news-on-social-media-through-propagation-path-classification-with-recurrent-and-convolutional-networks/,https://cdn.aaai.org/ojs/11268/11268-13-14796-1-2-20201228.pdf
AAAI-2018-P0003,Structural Deep Embedding for Hyper-Networks,https://aaai.org/papers/11266-structural-deep-embedding-for-hyper-networks/,https://cdn.aaai.org/ojs/11266/11266-13-14794-1-2-20201228.pdf
AAAI-2018-P0004,Deep Asymmetric Transfer Network for Unbalanced Domain Adaptation,https://aaai.org/papers/11267-deep-asymmetric-transfer-network-for-unbalanced-domain-adaptation/,https://cdn.aaai.org/ojs/11267/11267-13-14795-1-2-20201228.pdf
AAAI-2018-P0005,Towards Efficient Detection of Overlapping Communities in Massive Networks,https://aaai.org/papers/11265-towards-efficient-detection-of-overlapping-communities-in-massive-networks/,https://cdn.aaai.org/ojs/11265/11265-13-14793-1-2-20201228.pdf
AAAI-2018-P0006,VSE-ens: Visual-Semantic Embeddings with Efficient Negative Sampling,https://aaai.org/papers/11279-vse-ens-visual-semantic-embeddings-with-efficient-negative-sampling/,https://cdn.aaai.org/ojs/11279/11279-13-14807-1-2-20201228.pdf
AAAI-2018-P0007,Contrastive Training for Models of Information Cascades,https://aaai.org/papers/11270-contrastive-training-for-models-of-information-cascades/,https://cdn.aaai.org/ojs/11270/11270-13-14798-1-2-20201228.pdf
AAAI-2018-P0008,Community Detection in Attributed Graphs: An Embedding Approach,https://aaai.org/papers/11274-community-detection-in-attributed-graphs-an-embedding-approach/,https://cdn.aaai.org/ojs/11274/11274-13-14802-1-2-20201228.pdf
AAAI-2018-P0009,Retrieving and Classifying Affective Images via Deep Metric Learning,https://aaai.org/papers/11275-retrieving-and-classifying-affective-images-via-deep-metric-learning/,https://cdn.aaai.org/ojs/11275/11275-13-14803-1-2-20201228.pdf
AAAI-2018-P0010,Binary Generative Adversarial Networks for Image Retrieval,https://aaai.org/papers/11276-binary-generative-adversarial-networks-for-image-retrieval/,https://cdn.aaai.org/ojs/11276/11276-13-14804-1-2-20201228.pdf
AAAI-2018-P0011,Deep Region Hashing for Generic Instance Search from Images,https://aaai.org/papers/11277-deep-region-hashing-for-generic-instance-search-from-images/,https://cdn.aaai.org/ojs/11277/11277-13-14805-1-2-20201228.pdf
AAAI-2018-P0012,Partial Multi-View Outlier Detection Based on Collective Learning,https://aaai.org/papers/11278-partial-multi-view-outlier-detection-based-on-collective-learning/,https://cdn.aaai.org/ojs/11278/11278-13-14806-1-2-20201228.pdf
AAAI-2018-P0013,Inferring Emotion from Conversational Voice Data: A Semi-Supervised Multi-Path Generative Neural Network Approach,https://aaai.org/papers/11280-inferring-emotion-from-conversational-voice-data-a-semi-supervised-multi-path-generative-neural-network-approach/,https://cdn.aaai.org/ojs/11280/11280-13-14808-1-2-20201228.pdf
AAAI-2018-P0014,A Network-Specific Markov Random Field Approach to Community Detection,https://aaai.org/papers/11281-a-network-specific-markov-random-field-approach-to-community-detection/,https://cdn.aaai.org/ojs/11281/11281-13-14809-1-2-20201228.pdf
AAAI-2018-P0015,Mitigating Overexposure in Viral Marketing,https://aaai.org/papers/11282-mitigating-overexposure-in-viral-marketing/,https://cdn.aaai.org/ojs/11282/11282-13-14810-1-2-20201228.pdf
AAAI-2018-P0016,Listening to the World Improves Speech Command Recognition,https://aaai.org/papers/11284-listening-to-the-world-improves-speech-command-recognition/,https://cdn.aaai.org/ojs/11284/11284-13-14812-1-2-20201228.pdf
AAAI-2018-P0017,Robust Detection of Link Communities in Large Social Networks by Exploiting Link Semantics,https://aaai.org/papers/11283-robust-detection-of-link-communities-in-large-social-networks-by-exploiting-link-semantics/,https://cdn.aaai.org/ojs/11283/11283-13-14811-1-2-20201228.pdf
AAAI-2018-P0018,Unsupervised Generative Adversarial Cross-Modal Hashing,https://aaai.org/papers/11263-unsupervised-generative-adversarial-cross-modal-hashing/,https://cdn.aaai.org/ojs/11263/11263-13-14791-1-2-20201228.pdf
AAAI-2018-P0019,DepthLGP: Learning Embeddings of Out-of-Sample Nodes in Dynamic Networks,https://aaai.org/papers/11271-depthlgp-learning-embeddings-of-out-of-sample-nodes-in-dynamic-networks/,https://cdn.aaai.org/ojs/11271/11271-13-14799-1-2-20201228.pdf
AAAI-2018-P0020,Spatiotemporal Activity Modeling Under Data Scarcity: A Graph-Regularized Cross-Modal Embedding Approach,https://aaai.org/papers/11272-spatiotemporal-activity-modeling-under-data-scarcity-a-graph-regularized-cross-modal-embedding-approach/,https://cdn.aaai.org/ojs/11272/11272-13-14800-1-2-20201228.pdf
AAAI-2018-P0021,CA-RNN: Using Context-Aligned Recurrent Neural Networks for Modeling Sentence Similarity,https://aaai.org/papers/11273-ca-rnn-using-context-aligned-recurrent-neural-networks-for-modeling-sentence-similarity/,https://cdn.aaai.org/ojs/11273/11273-13-14801-1-2-20201228.pdf
AAAI-2018-P0022,A Multi-Task Learning Approach for Improving Product Title Compression with User Search Log Data,https://aaai.org/papers/11264-a-multi-task-learning-approach-for-improving-product-title-compression-with-user-search-log-data/,https://cdn.aaai.org/ojs/11264/11264-13-14792-1-2-20201228.pdf
