paper_id,author_id,author_name,selected_variant,selection_reason,institution_raw,candidate_score,first_page_text_path,source_url
ICCV-2025-P0001,ICCV-2025-A000001,Yiting Yang,numbered,complete_numbered_variant,Xi’an University of Architecture and Technology,2,data/raw/iccv/2025/first_pages/ICCV-2025-P0001.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf
ICCV-2025-P0001,ICCV-2025-A000002,Hao Luo,numbered,complete_numbered_variant,Xi’an University of Architecture and Technology,2,data/raw/iccv/2025/first_pages/ICCV-2025-P0001.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf
ICCV-2025-P0001,ICCV-2025-A000003,Yuan Sun,numbered,complete_numbered_variant,University of Electronic Science and Technology of China,4,data/raw/iccv/2025/first_pages/ICCV-2025-P0001.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf
ICCV-2025-P0001,ICCV-2025-A000004,Qingsen Yan,numbered,complete_numbered_variant,Northwestern Polytechnical University,2,data/raw/iccv/2025/first_pages/ICCV-2025-P0001.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf
ICCV-2025-P0001,ICCV-2025-A000005,Haokui Zhang,numbered,complete_numbered_variant,Northwestern Polytechnical University,2,data/raw/iccv/2025/first_pages/ICCV-2025-P0001.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf
ICCV-2025-P0001,ICCV-2025-A000006,Wei Dong,numbered,complete_numbered_variant,Xi’an University of Architecture and Technology,2,data/raw/iccv/2025/first_pages/ICCV-2025-P0001.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf
ICCV-2025-P0001,ICCV-2025-A000007,Guoqing Wang,numbered,complete_numbered_variant,University of Electronic Science and Technology of China,4,data/raw/iccv/2025/first_pages/ICCV-2025-P0001.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf
ICCV-2025-P0001,ICCV-2025-A000008,Peng Wang,numbered,complete_numbered_variant,University of Electronic Science and Technology of China,4,data/raw/iccv/2025/first_pages/ICCV-2025-P0001.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf
ICCV-2025-P0001,ICCV-2025-A000009,Yang Yang,numbered,complete_numbered_variant,University of Electronic Science and Technology of China,4,data/raw/iccv/2025/first_pages/ICCV-2025-P0001.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf
ICCV-2025-P0001,ICCV-2025-A000010,Hengtao Shen,numbered,complete_numbered_variant,TongJi University,2,data/raw/iccv/2025/first_pages/ICCV-2025-P0001.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Efficient_Adaptation_of_Pre-trained_Vision_Transformer_underpinned_by_Approximately_Orthogonal_ICCV_2025_paper.pdf
ICCV-2025-P0002,ICCV-2025-A000011,Shengyuan Ding,numbered,complete_numbered_variant,Fudan University | Shanghai AI Laboratory,7,data/raw/iccv/2025/first_pages/ICCV-2025-P0002.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf
ICCV-2025-P0002,ICCV-2025-A000012,Shenxi Wu,numbered,complete_numbered_variant,Fudan University | Shanghai AI Laboratory,7,data/raw/iccv/2025/first_pages/ICCV-2025-P0002.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf
ICCV-2025-P0002,ICCV-2025-A000013,Xiangyu Zhao,numbered,complete_numbered_variant,Shanghai AI Laboratory | Shanghai Jiaotong University,7,data/raw/iccv/2025/first_pages/ICCV-2025-P0002.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf
ICCV-2025-P0002,ICCV-2025-A000014,Yuhang Zang,numbered,complete_numbered_variant,Shanghai AI Laboratory,4,data/raw/iccv/2025/first_pages/ICCV-2025-P0002.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf
ICCV-2025-P0002,ICCV-2025-A000015,Haodong Duan,numbered,complete_numbered_variant,Shanghai AI Laboratory,4,data/raw/iccv/2025/first_pages/ICCV-2025-P0002.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf
ICCV-2025-P0002,ICCV-2025-A000016,Xiaoyi Dong,numbered,complete_numbered_variant,Shanghai AI Laboratory,4,data/raw/iccv/2025/first_pages/ICCV-2025-P0002.txt,https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_MM-IFEngine_Towards_Multimodal_Instruction_Following_ICCV_2025_paper.pdf
