paper_id,title,paper_page_url,pdf_url
AAAI-2024-P0001,A Multi-Modal Contrastive Diffusion Model for Therapeutic Peptide Generation,https://ojs.aaai.org/index.php/AAAI/article/view/27749,https://ojs.aaai.org/index.php/AAAI/article/view/27749/27541
AAAI-2024-P0002,Towards Automated RISC-V Microarchitecture Design with Reinforcement Learning,https://ojs.aaai.org/index.php/AAAI/article/view/27750,https://ojs.aaai.org/index.php/AAAI/article/view/27750/27543
AAAI-2024-P0003,Generating Novel Leads for Drug Discovery Using LLMs with Logical Feedback,https://ojs.aaai.org/index.php/AAAI/article/view/27751,https://ojs.aaai.org/index.php/AAAI/article/view/27751/27545
AAAI-2024-P0004,SeGA: Preference-Aware Self-Contrastive Learning with Prompts for Anomalous User Detection on Twitter,https://ojs.aaai.org/index.php/AAAI/article/view/27752,https://ojs.aaai.org/index.php/AAAI/article/view/27752/27547
AAAI-2024-P0005,Neural Embeddings for kNN Search in Biological Sequence,https://ojs.aaai.org/index.php/AAAI/article/view/27753,https://ojs.aaai.org/index.php/AAAI/article/view/27753/27549
AAAI-2024-P0006,i-Rebalance: Personalized Vehicle Repositioning for Supply Demand Balance,https://ojs.aaai.org/index.php/AAAI/article/view/27754,https://ojs.aaai.org/index.php/AAAI/article/view/27754/27550
AAAI-2024-P0007,GIN-SD: Source Detection in Graphs with Incomplete Nodes via Positional Encoding and Attentive Fusion,https://ojs.aaai.org/index.php/AAAI/article/view/27755,https://ojs.aaai.org/index.php/AAAI/article/view/27755/27551
AAAI-2024-P0008,Deep Quantum Error Correction,https://ojs.aaai.org/index.php/AAAI/article/view/27756,https://ojs.aaai.org/index.php/AAAI/article/view/27756/27553
AAAI-2024-P0009,Propagation Tree Is Not Deep: Adaptive Graph Contrastive Learning Approach for Rumor Detection,https://ojs.aaai.org/index.php/AAAI/article/view/27757,https://ojs.aaai.org/index.php/AAAI/article/view/27757/27555
AAAI-2024-P0010,Prompt to Transfer: Sim-to-Real Transfer for Traffic Signal Control with Prompt Learning,https://ojs.aaai.org/index.php/AAAI/article/view/27758,https://ojs.aaai.org/index.php/AAAI/article/view/27758/27557
AAAI-2024-P0011,Multitarget Device-Free Localization via Cross-Domain Wi-Fi RSS Training Data and Attentional Prior Fusion,https://ojs.aaai.org/index.php/AAAI/article/view/27759,https://ojs.aaai.org/index.php/AAAI/article/view/27759/27559
AAAI-2024-P0012,Heterogeneous Graph Reasoning for Fact Checking over Texts and Tables,https://ojs.aaai.org/index.php/AAAI/article/view/27760,https://ojs.aaai.org/index.php/AAAI/article/view/27760/27561
AAAI-2024-P0013,Text-Guided Molecule Generation with Diffusion Language Model,https://ojs.aaai.org/index.php/AAAI/article/view/27761,https://ojs.aaai.org/index.php/AAAI/article/view/27761/27563
AAAI-2024-P0014,Adversarial Robust Safeguard for Evading Deep Facial Manipulation,https://ojs.aaai.org/index.php/AAAI/article/view/27762,https://ojs.aaai.org/index.php/AAAI/article/view/27762/27565
AAAI-2024-P0015,FlightBERT++: A Non-autoregressive Multi-Horizon Flight Trajectory Prediction Framework,https://ojs.aaai.org/index.php/AAAI/article/view/27763,https://ojs.aaai.org/index.php/AAAI/article/view/27763/27567
AAAI-2024-P0016,LogFormer: A Pre-train and Tuning Pipeline for Log Anomaly Detection,https://ojs.aaai.org/index.php/AAAI/article/view/27764,https://ojs.aaai.org/index.php/AAAI/article/view/27764/27569
AAAI-2024-P0017,ContraNovo: A Contrastive Learning Approach to Enhance De Novo Peptide Sequencing,https://ojs.aaai.org/index.php/AAAI/article/view/27765,https://ojs.aaai.org/index.php/AAAI/article/view/27765/27571
AAAI-2024-P0018,Inducing Point Operator Transformer: A Flexible and Scalable Architecture for Solving PDEs,https://ojs.aaai.org/index.php/AAAI/article/view/27766,https://ojs.aaai.org/index.php/AAAI/article/view/27766/27573
AAAI-2024-P0019,MASTER: Market-Guided Stock Transformer for Stock Price Forecasting,https://ojs.aaai.org/index.php/AAAI/article/view/27767,https://ojs.aaai.org/index.php/AAAI/article/view/27767/27575
AAAI-2024-P0020,Learning from Polar Representation: An Extreme-Adaptive Model for Long-Term Time Series Forecasting,https://ojs.aaai.org/index.php/AAAI/article/view/27768,https://ojs.aaai.org/index.php/AAAI/article/view/27768/27577
AAAI-2024-P0021,The Causal Impact of Credit Lines on Spending Distributions,https://ojs.aaai.org/index.php/AAAI/article/view/27769,https://ojs.aaai.org/index.php/AAAI/article/view/27769/27579
AAAI-2024-P0022,Improving PTM Site Prediction by Coupling of Multi-Granularity Structure and Multi-Scale Sequence Representation,https://ojs.aaai.org/index.php/AAAI/article/view/27770,https://ojs.aaai.org/index.php/AAAI/article/view/27770/27580
AAAI-2024-P0023,Joint Learning Neuronal Skeleton and Brain Circuit Topology with Permutation Invariant Encoders for Neuron Classification,https://ojs.aaai.org/index.php/AAAI/article/view/27771,https://ojs.aaai.org/index.php/AAAI/article/view/27771/27582
AAAI-2024-P0024,Root Cause Analysis in Microservice Using Neural Granger Causal Discovery,https://ojs.aaai.org/index.php/AAAI/article/view/27772,https://ojs.aaai.org/index.php/AAAI/article/view/27772/27584
AAAI-2024-P0025,Model-Driven Deep Neural Network for Enhanced AoA Estimation Using 5G gNB,https://ojs.aaai.org/index.php/AAAI/article/view/27773,https://ojs.aaai.org/index.php/AAAI/article/view/27773/27585
AAAI-2024-P0026,MID-FiLD: MIDI Dataset for Fine-Level Dynamics,https://ojs.aaai.org/index.php/AAAI/article/view/27774,https://ojs.aaai.org/index.php/AAAI/article/view/27774/27587
AAAI-2024-P0027,PosDiffNet: Positional Neural Diffusion for Point Cloud Registration in a Large Field of View with Perturbations,https://ojs.aaai.org/index.php/AAAI/article/view/27775,https://ojs.aaai.org/index.php/AAAI/article/view/27775/27589
AAAI-2024-P0028,StegaStyleGAN: Towards Generic and Practical Generative Image Steganography,https://ojs.aaai.org/index.php/AAAI/article/view/27776,https://ojs.aaai.org/index.php/AAAI/article/view/27776/27591
AAAI-2024-P0029,Dual-Channel Learning Framework for Drug-Drug Interaction Prediction via Relation-Aware Heterogeneous Graph Transformer,https://ojs.aaai.org/index.php/AAAI/article/view/27777,https://ojs.aaai.org/index.php/AAAI/article/view/27777/27592
AAAI-2024-P0030,Molecular Optimization Model with Patentability Constraint,https://ojs.aaai.org/index.php/AAAI/article/view/27778,https://ojs.aaai.org/index.php/AAAI/article/view/27778/27594
AAAI-2024-P0031,Generalizable Sleep Staging via Multi-Level Domain Alignment,https://ojs.aaai.org/index.php/AAAI/article/view/27779,https://ojs.aaai.org/index.php/AAAI/article/view/27779/27595
AAAI-2024-P0032,Inspecting Prediction Confidence for Detecting Black-Box Backdoor Attacks,https://ojs.aaai.org/index.php/AAAI/article/view/27780,https://ojs.aaai.org/index.php/AAAI/article/view/27780/27597
AAAI-2024-P0033,Conformal Crystal Graph Transformer with Robust Encoding of Periodic Invariance,https://ojs.aaai.org/index.php/AAAI/article/view/27781,https://ojs.aaai.org/index.php/AAAI/article/view/27781/27598
