paper_id,pdf_url,first_page_text_path,status,notes
CVPR-2015-P0001,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,ok,
CVPR-2015-P0002,https://openaccess.thecvf.com/content_cvpr_2015/papers/Chang_Propagated_Image_Filtering_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0002.txt,ok,
CVPR-2015-P0003,https://openaccess.thecvf.com/content_cvpr_2015/papers/Gong_Web_Scale_Photo_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0003.txt,ok,
CVPR-2015-P0004,https://openaccess.thecvf.com/content_cvpr_2015/papers/Kuznetsova_Expanding_Object_Detectors_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0004.txt,ok,
CVPR-2015-P0005,https://openaccess.thecvf.com/content_cvpr_2015/papers/Shen_Supervised_Discrete_Hashing_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0005.txt,ok,
CVPR-2015-P0006,https://openaccess.thecvf.com/content_cvpr_2015/papers/Jain_What_do_15000_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0006.txt,ok,
CVPR-2015-P0007,https://openaccess.thecvf.com/content_cvpr_2015/papers/Aljundi_Landmarks-Based_Kernelized_Subspace_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0007.txt,ok,
CVPR-2015-P0008,https://openaccess.thecvf.com/content_cvpr_2015/papers/Lai_Blur_Kernel_Estimation_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0008.txt,ok,
CVPR-2015-P0009,https://openaccess.thecvf.com/content_cvpr_2015/papers/Naik_A_Light_Transport_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0009.txt,ok,
CVPR-2015-P0010,https://openaccess.thecvf.com/content_cvpr_2015/papers/Frintrop_Traditional_Saliency_Reloaded_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0010.txt,ok,
CVPR-2015-P0011,https://openaccess.thecvf.com/content_cvpr_2015/papers/Snape_Automatic_Construction_Of_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0011.txt,ok,
CVPR-2015-P0012,https://openaccess.thecvf.com/content_cvpr_2015/papers/Park_Leveraging_Stereo_Matching_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0012.txt,ok,
CVPR-2015-P0013,https://openaccess.thecvf.com/content_cvpr_2015/papers/Qin_Saliency_Detection_via_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0013.txt,ok,
CVPR-2015-P0014,https://openaccess.thecvf.com/content_cvpr_2015/papers/Wulff_Efficient_Sparse-to-Dense_Optical_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0014.txt,ok,
CVPR-2015-P0015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Ciliberto_Learning_Multiple_Visual_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0015.txt,ok,
CVPR-2015-P0016,https://openaccess.thecvf.com/content_cvpr_2015/papers/Huang_Projection_Metric_Learning_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0016.txt,ok,
CVPR-2015-P0017,https://openaccess.thecvf.com/content_cvpr_2015/papers/Zhang_Structural_Sparse_Tracking_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0017.txt,ok,
CVPR-2015-P0018,https://openaccess.thecvf.com/content_cvpr_2015/papers/Kwon_Data-Driven_Depth_Map_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0018.txt,ok,
CVPR-2015-P0019,https://openaccess.thecvf.com/content_cvpr_2015/papers/Lu_Uncalibrated_Photometric_Stereo_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0019.txt,ok,
CVPR-2015-P0020,https://openaccess.thecvf.com/content_cvpr_2015/papers/Tao_Attributes_and_Categories_2015_CVPR_paper.pdf,data/raw/cvpr/2015/first_pages/CVPR-2015-P0020.txt,ok,
