paper_id,title,paper_page_url,pdf_url
AAAI-2020-P0001,A Spherical Convolution Approach for Learning Long Term Viewport Prediction in 360 Immersive Video,https://aaai.org/papers/14003-a-spherical-convolution-approach-for-learning-long-term-viewport-prediction-in-360-immersive-video/,https://cdn.aaai.org/ojs/7377/7377-13-10630-1-2-20200623.pdf
AAAI-2020-P0002,A Recurrent Model for Collective Entity Linking with Adaptive Features,https://aaai.org/papers/00329-a-recurrent-model-for-collective-entity-linking-with-adaptive-features/,https://cdn.aaai.org/ojs/5367/5367-13-8592-1-10-20200508.pdf
AAAI-2020-P0003,Table2Analysis: Modeling and Recommendation of Common Analysis Patterns for Multi-Dimensional Data,https://aaai.org/papers/00320-table2analysis-modeling-and-recommendation-of-common-analysis-patterns-for-multi-dimensional-data/,https://cdn.aaai.org/ojs/5366/5366-13-8591-1-10-20200508.pdf
AAAI-2020-P0004,Multi-Channel Reverse Dictionary Model,https://aaai.org/papers/00312-multi-channel-reverse-dictionary-model/,https://cdn.aaai.org/ojs/5365/5365-13-8590-1-10-20200508.pdf
AAAI-2020-P0005,An End-to-End Visual-Audio Attention Network for Emotion Recognition in User-Generated Videos,https://aaai.org/papers/00303-an-end-to-end-visual-audio-attention-network-for-emotion-recognition-in-user-generated-videos/,https://cdn.aaai.org/ojs/5364/5364-13-8589-1-10-20200508.pdf
AAAI-2020-P0006,D2D-LSTM: LSTM-Based Path Prediction of Content Diffusion Tree in Device-to-Device Social Networks,https://aaai.org/papers/00295-d2d-lstm-lstm-based-path-prediction-of-content-diffusion-tree-in-device-to-device-social-networks/,https://cdn.aaai.org/ojs/5363/5363-13-8588-1-10-20200508.pdf
AAAI-2020-P0007,Learning to Match on Graph for Fashion Compatibility Modeling,https://aaai.org/papers/00287-learning-to-match-on-graph-for-fashion-compatibility-modeling/,https://cdn.aaai.org/ojs/5362/5362-13-8587-1-10-20200508.pdf
AAAI-2020-P0008,Cross-Modal Attention Network for Temporal Inconsistent Audio-Visual Event Localization,https://aaai.org/papers/00279-cross-modal-attention-network-for-temporal-inconsistent-audio-visual-event-localization/,https://cdn.aaai.org/ojs/5361/5361-13-8586-1-10-20200508.pdf
AAAI-2020-P0009,Incremental Fairness in Two-Sided Market Platforms: On Smoothly Updating Recommendations,https://aaai.org/papers/00181-incremental-fairness-in-two-sided-market-platforms-on-smoothly-updating-recommendations/,https://cdn.aaai.org/ojs/5349/5349-13-8574-1-10-20200508.pdf
AAAI-2020-P0010,A Variational Point Process Model for Social Event Sequences,https://aaai.org/papers/00173-a-variational-point-process-model-for-social-event-sequences/,https://cdn.aaai.org/ojs/5348/5348-13-8573-1-10-20200508.pdf
AAAI-2020-P0011,Towards Comprehensive Recommender Systems: Time-Aware Unified Recommendations Based on Listwise Ranking of Implicit Cross-Network Data,https://aaai.org/papers/00189-towards-comprehensive-recommender-systems-time-aware-unified-recommendations-based-on-listwise-ranking-of-implicit-cross-network-data/,https://cdn.aaai.org/ojs/5350/5350-13-8575-1-10-20200508.pdf
AAAI-2020-P0012,Minimizing the Bag-of-Ngrams Difference for Non-Autoregressive Neural Machine Translation,https://aaai.org/papers/00198-minimizing-the-bag-of-ngrams-difference-for-non-autoregressive-neural-machine-translation/,https://cdn.aaai.org/ojs/5351/5351-13-8576-1-10-20200508.pdf
AAAI-2020-P0013,PEIA: Personality and Emotion Integrated Attentive Model for Music Recommendation on Social Media Platforms,https://aaai.org/papers/00206-peia-personality-and-emotion-integrated-attentive-model-for-music-recommendation-on-social-media-platforms/,https://cdn.aaai.org/ojs/5352/5352-13-8577-1-10-20200508.pdf
AAAI-2020-P0014,Where to Go Next: Modeling Long- and Short-Term User Preferences for Point-of-Interest Recommendation,https://aaai.org/papers/00214-where-to-go-next-modeling-long-and-short-term-user-preferences-for-point-of-interest-recommendation/,https://cdn.aaai.org/ojs/5353/5353-13-8578-1-10-20200508.pdf
