author_id,author_name,country,institution,conference,year,source_url,source_note
ICML-2025-A000001,Rogelio A. Mancisidor,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/a-mancisidor25a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000002,Robert Jenssen,Norway,"Department of Physics and Technology, UiT The",ICML,2025,https://raw.githubusercontent.com/mlresearch/v267/main/assets/a-mancisidor25a/a-mancisidor25a.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2025-A000003,Shujian Yu,Norway,"Department of Physics and Technology, UiT The",ICML,2025,https://raw.githubusercontent.com/mlresearch/v267/main/assets/a-mancisidor25a/a-mancisidor25a.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2025-A000004,Michael Kampffmeyer,Norway,"Department of Physics and Technology, UiT The",ICML,2025,https://raw.githubusercontent.com/mlresearch/v267/main/assets/a-mancisidor25a/a-mancisidor25a.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2025-A000005,Anders Aamand,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/aamand25a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000006,Fabrizio Boninsegna,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/aamand25a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000007,Abigail Gentle,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/aamand25a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000008,Jacob Imola,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/aamand25a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000009,Rasmus Pagh,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/aamand25a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000010,Anders Aamand,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/aamand25b.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000011,Justin Y. Chen,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/aamand25b.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000012,Mina Dalirrooyfard,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/aamand25b.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000013,Slobodan Mitrović,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/aamand25b.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000014,Yuriy Nevmyvaka,United States,"Machine Learning Research, Morgan Stanley, USA.",ICML,2025,https://raw.githubusercontent.com/mlresearch/v267/main/assets/aamand25b/aamand25b.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICML-2025-A000015,Sandeep Silwal,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/aamand25b.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000016,Yinzhan Xu,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/aamand25b.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000017,Anders Aamand,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/aamand25c.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000018,Justin Y. Chen,UNKNOWN,UNKNOWN,ICML,2025,https://proceedings.mlr.press/v267/aamand25c.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2025-A000019,Siddharth Gollapudi,United States,UC Berkeley,ICML,2025,https://raw.githubusercontent.com/mlresearch/v267/main/assets/aamand25c/aamand25c.pdf,Affiliation parsed from local first-page text extracted from paper PDF
